name,Control,CIP,FDR,AveExpr,P value,CTRL1,CTRL2,CIP1,CIP2,CTRL1 CPM,CTRL2 CPM,CIP1 CPM,CIP2 CPM
ppnN,0,0.526642225567038,0.0091556633282164,8.5193440563286,0.00128096242029694,1529,3153,2933,2750,339.625,316.015,396.551,425.542
aqpZ,0,-0.821556645995945,0.00917055149872329,4.71438973879679,0.0012854574073494,181,348,124,129,40.204,34.879,16.765,19.962
ppsR,0,-0.692468259761597,0.00917055149872329,5.15772608583128,0.00128720439403848,228,466,188,173,50.644,46.706,25.418,26.770
ltaE,0,0.534476477271703,0.00922804793151994,7.40658469095165,0.00129736728288942,696,1473,1457,1189,154.597,147.634,196.991,183.989
lptB,0,0.564520382507177,0.00922913715727836,7.6851800029157,0.00130126832855042,775,1899,1754,1490,172.145,190.331,237.146,230.566
bioP,0,0.650190711859794,0.00922913715727836,5.7069039667855,0.00130170596640071,214.732,420,463.808,379.817,47.697,42.095,62.708,58.774
modA,0,0.733524528709363,0.00923414808181675,5.18348631572026,0.00130450663378046,133,304,301,305,29.542,30.469,40.696,47.196
bluF,0,0.551040319609092,0.00923838852253954,8.82752460006427,0.00130750069549954,1850,3928,3565,3528,410.926,393.691,481.999,545.931
lhr,0,0.556904842917489,0.00923838852253954,6.95295918356816,0.00131221333006627,525,1029,1039,899,116.614,103.133,140.476,139.113
mgrB,0,-0.82314001031446,0.00923838852253954,5.88548432368309,0.00131348517089168,443,730,282,286,98.400,73.166,38.127,44.256
mqsR,0,-0.876194346687831,0.00923838852253954,4.32475014126785,0.00131322831054556,146,264,104,85,32.430,26.460,14.061,13.153
sufE,0,0.655513186738292,0.00930579420005116,6.0863749181668,0.00132517885660592,282,539,551,544,62.638,54.022,74.497,84.180
yqgF,0,0.586023005674907,0.0093186992014756,6.23812734984638,0.00132912965934879,290,670,638,560,64.415,67.152,86.260,86.656
slyA,0,-0.724459118637306,0.00933551588697507,7.84189343538383,0.00133364512671072,1268,3530,1153,1151,281.651,353.801,155.889,178.109
rcnB,0,-0.720680392041987,0.00934803649797993,5.53797419386922,0.00133755352159305,314,588,232,232,69.746,58.933,31.367,35.900
yagJ,0,-0.955099646860013,0.00938581816932415,4.95996011237289,0.00134508777392582,251,394,142,142,55.753,39.489,19.199,21.973
talA,0,0.524609210909556,0.00940703079072931,9.88107589289151,0.00135026088220672,3963,8042,7656,6955,880.271,806.025,1035.115,1076.234
ybgC,0,-0.625306345455518,0.00944457896438381,5.84716326487857,0.00135779207787287,341,770,332,269,75.744,77.175,44.887,41.626
yjcH,0,1.07328069172934,0.00946724747490035,3.59385880517464,0.00136319776566025,47,78,129,94,10.440,7.818,17.441,14.546
insO,0,-1.14844026709667,0.00955663519568406,3.89396908632579,0.00137823582413947,92.5738,261.126,59.3759,71.4239,20.563,26.172,8.028,11.052
glpQ,0,-0.702598690369207,0.00970636116372335,5.46417263560073,0.00140202994587115,277,588,218,228,61.528,58.933,29.474,35.281
ispH,0,0.513000945324661,0.00971950697866179,7.66273579115185,0.00140613275564313,850,1747,1658,1468,188.804,175.096,224.167,227.162
sbp,0,-0.959976952513911,0.00973147689310124,7.25377398400915,0.00141007114165344,865,2692,865,577,192.136,269.811,116.951,89.286
aceE,0,0.543671501619482,0.00974661197557031,11.834019858284,0.00141592381251594,15375,30658,30312,26693,3415.130,3072.757,4098.277,4130.540
ybjG,0,-1.01890780770752,0.00974661197557031,4.77989958123584,0.00142110464859222,229,352,119,126,50.866,35.280,16.089,19.498
lrhA,0,-0.755824329654101,0.00974661197557031,6.48996831341809,0.0014210541874123,659,1081,495,396,146.379,108.345,66.926,61.278
waaQ,0,0.528426516102601,0.00974661197557031,7.39985991752063,0.00141895783182865,683,1491,1350,1268,151.710,149.438,182.524,196.213
rsmB,0,0.583231258527036,0.00982727553214561,8.18956050981429,0.00143509420469428,1072,2731,2515,2116,238.115,273.720,340.036,327.435
rapZ,0,0.523181389817415,0.00985797498375869,8.28600554643569,0.00144393052901925,1317,2656,2671,2179,292.535,266.203,361.128,337.184
viaA,0,0.7233108668734,0.00985797498375869,6.30212461167664,0.00144553880139846,279,690,783,550,61.972,69.157,105.864,85.108
coaA,0,-0.886902607519264,0.00985797498375869,6.0866611488681,0.00144628340464668,533,843,380,267,118.391,84.491,51.377,41.316
ribC,0,-0.529687367557936,0.00985971112874419,7.24070612501843,0.00145055776735805,865,1965,851,775,192.136,196.946,115.058,119.925
dppA,0,0.564653934621251,0.00985971112874419,11.0948407029081,0.00145100964230272,9397,17731,18511,15927,2087.283,1777.123,2502.745,2464.583
atpF,0,0.668456287159012,0.0098775848798386,10.2600711177751,0.00145587985757258,4217,11608,10527,9419,936.690,1163.434,1423.283,1457.519
putA,0,-0.661002318763288,0.00989113835382422,5.9596691167337,0.00146012042365977,417,764,332,303,92.625,76.573,44.887,46.887
poxB,0,0.645677645463451,0.00990962375538973,9.56328806801845,0.00146509630125036,2644,7154,6393,5814,587.291,717.023,864.354,899.673
yibQ,0,0.660143958372504,0.00992034478160312,6.01583311304804,0.00146893087128953,242,561,609,453,53.754,56.227,82.339,70.098
narY,0,-0.633032749423257,0.00993382498870285,5.82925195967239,0.00147361069148966,333,772,330,263,73.967,77.375,44.617,40.697
nirB,0,-0.730616286403484,0.00993382498870285,6.17532631263844,0.00147543205614521,442,1003,339,388,98.178,100.528,45.834,60.040
lysA,0,-0.735451961316556,0.0099436744321149,6.07439852945204,0.00147997546465753,472,837,390,286,104.842,83.890,52.729,44.256
cadC,0,-0.966912648021377,0.0099436744321149,4.14303951472493,0.00148140455825385,134,237,77,84,29.764,23.754,10.411,12.998
holC,0,0.579897206908104,0.00995041445419944,6.0839936325007,0.00148466501380119,266,594,581,493,59.085,59.535,78.553,76.288
mdtE,0,-0.726014136167875,0.00997374261931405,4.71161163126196,0.00149040734379319,161,361,141,122,35.762,36.182,19.064,18.879
