NAME,DESCRIPTION,CTRL,CIP,FDR,AveExpr,P value,CTRL1,CTRL2,CTRL3,CIP1,CIP2,CIP3,CTRL1 CPM,CTRL2 CPM,CTRL3 CPM,CIP1 CPM,CIP2 CPM,CIP3 CPM
,resistance-nodulation-cell division (RND) efflux transporter,0,0.645034953659788,0.0051702496144234,6.46119671434075,0.00142074093538085,2376,1174,809,1723,1293,1902,61.718,69.801,64.763,127.247,106.928,122.968
,FMNH2-dependent monooxygenase,0,0.834908881468467,0.00517138344478778,1.97005119543838,0.00142196990232767,95,51,32,83,74,74,2.468,3.032,2.562,6.130,6.120,4.784
,hypothetical protein,0,-0.682255683579143,0.00517777747026191,7.41041511061052,0.00142464659506408,6921,4024,2332,1828,2062,2026,179.777,239.250,186.684,135.002,170.522,130.985
,two-component sensor,0,-0.86412170130983,0.00517885507849861,8.07056056497174,0.00142678054584147,14297,6621,3365,2503,3035,3193,371.373,393.656,269.378,184.852,250.987,206.434
fabG,3-oxoacyl-[acyl-carrier-protein] reductase FabG,0,-0.958151616257663,0.00517885507849861,9.23930590336257,0.00142651034085913,30489,18179,7197,6768,5478,6748,791.969,1080.845,576.141,499.831,453.017,436.273
,hypothetical protein,0,1.36534046143107,0.00518039591329666,4.87546207566935,0.00142812404634788,671,435,132,533,536,1181,17.430,25.863,10.567,39.363,44.326,76.354
rpsG,30S ribosomal protein S7,0,-1.12421705774009,0.00519747367820981,10.0406049893074,0.00143467607651135,54140,28100,16015,8947,7576,16928,1406.317,1670.704,1282.049,660.755,626.516,1094.432
,hypothetical protein,0,0.763221903607969,0.00519747367820981,5.55131281129995,0.00143462510283185,1023,566,519,844,909,941,26.573,33.652,41.547,62.331,75.172,60.838
mexG,hypothetical protein,0,0.723123129382536,0.00520118048660129,4.48657487890599,0.00143662196516555,575,323,183,413,321,572,14.936,19.204,14.650,30.501,26.546,36.981
ffh,signal recognition particle protein Ffh,0,-0.880924876411958,0.00521476596614561,7.70243864648337,0.00144129951663205,9159,5325,2997,1855,1811,3403,237.910,316.601,239.919,136.996,149.765,220.011
glcC,DNA-binding transcriptional regulator GlcC,0,0.600216513800105,0.00525751701226324,4.76057968605895,0.0014540480791411,714,413,232,497,459,517,18.547,24.555,18.572,36.705,37.958,33.425
,arachidonate 15-lipoxygenase,0,0.601734915148024,0.00528100281587171,4.95709930900191,0.0014614802896505,718,479,300,579,497,616,18.650,28.479,24.016,42.760,41.101,39.826
,hypothetical protein,0,1.11063476205632,0.00529021715329863,7.38567819146028,0.00146496877351413,3012,1583,1966,3933,3468,3500,78.238,94.118,157.384,290.461,286.795,226.283
,hypothetical protein,0,0.584191591350155,0.0053231418441247,5.45447206801617,0.00147597493389514,1195,617,401,823,696,856,31.041,36.684,32.101,60.780,57.557,55.342
,hypothetical protein,0,-0.736187832640212,0.0053231418441247,6.03816096636316,0.00147525514231429,2457,1397,1140,627,682,983,63.822,83.060,91.260,46.305,56.400,63.553
,hypothetical protein,0,-0.835970258251417,0.00535009249382838,4.1460021468099,0.00148439678203789,806,407,257,184,231,174,20.936,24.198,20.574,13.589,19.103,11.249
oxyR,transcriptional regulator,0,-0.763342868344978,0.00535067446587782,7.71394545576398,0.00148550745770779,8346,4435,3528,1928,2304,3022,216.792,263.686,282.427,142.387,190.535,195.379
,hypothetical protein,0,0.678852275480237,0.00535297893526401,5.34524362392973,0.00148709686227132,997,654,327,805,710,755,25.898,38.884,26.177,59.451,58.715,48.812
,transcriptional regulator,0,0.606925041304379,0.00535674316201472,3.70841952573102,0.00148909287473427,310,189,131,226,220,264,8.052,11.237,10.487,16.691,18.193,17.068
,hypothetical protein,0,0.762909971945838,0.00539012212849186,6.24359199725943,0.001499327922206,1888,1242,541,1416,1184,1818,49.042,73.844,43.309,104.575,97.914,117.538
,hypothetical protein,0,0.717298422554463,0.00540966143754268,5.82420749125052,0.00150572268857628,1253,803,552,1183,1031,997,32.547,47.743,44.189,87.367,85.261,64.458
cbpD,chitin-binding protein CbpD,0,0.803381180227018,0.00541861537760968,5.84220290566874,0.0015091761828716,1398,862,438,1304,1067,991,36.314,51.251,35.063,96.303,88.238,64.070
htpX,protease HtpX,0,0.684134111967947,0.00544926616883003,8.24954364091866,0.00151867964364591,7451,4785,2513,5790,4876,6431,193.544,284.495,201.173,427.604,403.233,415.778
exaA,quinoprotein ethanol dehydrogenase,0,0.765602206923339,0.00546044648437915,3.79146552743993,0.00152276421384496,386,178,110,297,200,317,10.027,10.583,8.806,21.934,16.539,20.495
,hypothetical protein,0,-2.52343232330891,0.00546787120366701,-2.16265324623294,0.00152580475489945,20,10,4,1,0,3,0.520,0.595,0.320,0.074,0.000,0.194
,hypothetical protein,0,-0.73716311358727,0.00549344353277174,5.76999822766963,0.00153391522451352,2061,1151,947,506,607,781,53.536,68.433,75.810,37.369,50.197,50.493
,hypothetical protein,0,-0.87199191580741,0.00549958329926861,5.27137257920134,0.00153855647737211,1352,846,800,453,399,409,35.119,50.299,64.042,33.455,32.996,26.443
,lipid A biosynthesis lauroyl acyltransferase,0,-1.02965803033413,0.00549958329926861,6.2458748226161,0.00153768466331892,2960,1736,1581,556,736,1174,76.888,103.215,126.564,41.062,60.865,75.902
,ABC transporter permease,0,1.23537551965244,0.00549958329926861,1.67136546287146,0.00153795124199652,74,52,13,65,71,86,1.922,3.092,1.041,4.800,5.872,5.560
,hypothetical protein,0,0.647345263558897,0.00551151481428585,3.16222023029981,0.00154287216195549,246,120,78,155,149,194,6.390,7.135,6.244,11.447,12.322,12.543
mgtE,Mg transporter MgtE,0,-0.851223091564325,0.00552695976046205,7.87133892346589,0.00154817623944821,8840,5179,4277,2440,1956,3610,229.624,307.921,342.387,180.199,161.756,233.394
,hypothetical protein,0,0.566800334477459,0.00555468472467459,5.03176082199459,0.00155692777452295,808,473,327,566,547,645,20.988,28.123,26.177,41.800,45.236,41.701
,hypothetical protein,0,-0.62824065390816,0.00556104964701547,6.33340370608929,0.00155969833101498,3552,1815,1015,941,831,1098,92.265,107.912,81.254,69.495,68.722,70.988
,tRNA pseudouridine synthase D,0,-0.614811963490949,0.00560237256283412,6.58572554342061,0.00157228195749576,3818,2307,1233,1072,1002,1376,99.175,137.164,98.705,79.170,82.863,88.961
,hypothetical protein,0,-1.09501465526041,0.00561918148159965,4.62036589302658,0.00157799614783967,1442,796,260,232,227,286,37.457,47.327,20.814,17.134,18.772,18.491
glnS,glutamine--tRNA ligase,0,-0.876007017196331,0.00562459111400508,8.45424023501882,0.00158051309643144,17150,9073,4533,3182,3202,5303,445.481,539.441,362.880,234.998,264.797,342.851
,hypothetical protein,0,-0.71405458727951,0.00563211373454043,4.22517938241799,0.0015836260899852,849,463,224,195,195,259,22.053,27.528,17.932,14.401,16.126,16.745
,hypothetical protein,0,0.814328030792274,0.00566423085014656,2.24765460291513,0.00159366154485231,106,62,45,106,72,100,2.753,3.686,3.602,7.828,5.954,6.465
fpvA,ferripyoverdine receptor,0,-1.48416491812435,0.00567634248422836,0.363946254091433,0.0015980761969967,66,39,25,9,6,22,1.714,2.319,2.001,0.665,0.496,1.422
,hypothetical protein,0,0.772201637712794,0.00568619206246765,3.09802395311666,0.00160340890824385,180,111,93,139,156,196,4.676,6.600,7.445,10.265,12.901,12.672
,heme utilization protein,0,0.697143526239152,0.00568619206246765,4.32739206398538,0.00160387535556565,514,270,181,440,332,362,13.351,16.053,14.490,32.495,27.456,23.404
,hypothetical protein,0,0.724928643881724,0.00568619206246765,8.07971484714288,0.0016019070331709,6923,4236,2077,5311,4710,5268,179.829,251.854,166.270,392.229,389.505,340.588
,hypothetical protein,0,0.596317722361444,0.00568734837935104,6.13264919990877,0.00160823723907851,1689,1044,678,1121,1233,1475,43.873,62.072,54.276,82.788,101.966,95.362
pbpA,penicillin-binding protein 2,0,-0.637607335958755,0.00568734837935104,6.67672864351288,0.00160601134027146,3824,2233,1561,1086,1036,1563,99.331,132.764,124.963,80.203,85.675,101.051
,hypothetical protein,0,0.641326327891191,0.00568734837935104,4.9907209842579,0.00160667025582544,760,528,264,601,532,621,19.741,31.393,21.134,44.385,43.995,40.149
,short-chain dehydrogenase,0,-0.717131261102412,0.00568734837935104,5.77649686745705,0.00160823211702076,2488,1340,674,613,503,799,64.627,79.671,53.956,45.271,41.597,51.657
,hypothetical protein,0,0.872070253317262,0.0057035260302056,4.57620571161045,0.00161382366829482,616,371,152,496,487,446,16.001,22.058,12.168,36.631,40.274,28.835
pncB2,nicotinate phosphoribosyltransferase,0,-0.613400716371655,0.00570433699068272,6.45235859447199,0.0016150650766595,3330.36,1818,1349.38,922,998,1226,86.508,108.090,108.022,68.092,82.532,79.264
,hypothetical protein,0,0.608294705113272,0.00571259835443251,4.55722159793413,0.00161943093318842,544,333,247,426,379,479,14.131,19.799,19.773,31.461,31.342,30.968
,hypothetical protein,0,1.97507672647605,0.00571259835443251,11.2040991359287,0.00161902350320159,32604,11551,27213,84846,59310,68482,846.907,686.772,2178.482,6266.060,4904.786,4427.511
fpvR,protein FpvR,0,0.610300545885084,0.00572175492537028,6.5208430104345,0.00162304171113484,2403,1238,889,1699,1359,2007,62.419,73.606,71.167,125.475,112.386,129.757
cti,cis/trans isomerase,0,-0.585191381396752,0.00573868748576901,7.03861403486963,0.00163293502344749,5145,2781,1882,1481,1394,1900,133.644,165.346,150.660,109.375,115.280,122.839
rbsB,ribose ABC transporter substrate-binding protein,0,0.766673867245427,0.00573868748576901,8.51353649386932,0.0016314008196249,8499,4332,3803,7468,6118,7624,220.766,257.562,304.441,551.528,505.943,492.908
fpvI,RNA polymerase sigma factor,0,0.852515925755455,0.00573868748576901,4.88661287580955,0.00163233452856025,593,335,348,538,510,719,15.404,19.918,27.858,39.732,42.176,46.485
,ABC transporter permease,0,-2.54938829669461,0.00573868748576901,-1.98539187554932,0.00162975552615835,19,9,8,1,0,4,0.494,0.535,0.640,0.074,0.000,0.259
sspA,stringent starvation protein A,0,-0.617888690216017,0.00573868748576901,5.95098901278016,0.00163218394970292,2649,1402,784,676,654,889,68.809,83.357,62.762,49.924,54.084,57.476
,deoxyguanosinetriphosphate triphosphohydrolase,0,-0.595953857153716,0.00575480533332893,7.22889287411344,0.00163854223168227,6156,3309,2000,1674,1692,2020,159.906,196.739,160.106,123.629,139.924,130.597
,TonB-dependent receptor,0,0.579168382734973,0.00576148589410389,5.47224852738808,0.00164146644419564,1070,628,459,772,715,917,27.794,37.338,36.744,57.014,59.129,59.286
,hypothetical protein,0,0.829254886652705,0.00578402829555564,4.77853582827093,0.00164891493187119,611,292,317,507,468,648,15.871,17.361,25.377,37.443,38.702,41.895
,transcriptional regulator,0,0.923521574538082,0.00578992915528983,3.93067850825907,0.00165162428272238,371,166,142,393,212,349,9.637,9.870,11.368,29.024,17.532,22.564
rpsA,30S ribosomal protein S1,0,-1.10910823704865,0.00580166701325474,12.1749716430457,0.00165600181378869,203499,111763,87421,38222,38285,68830,5286.000,6644.943,6998.312,2822.777,3166.072,4450.010
,hypothetical protein,0,0.919584848574284,0.00581052552764603,6.42689120261687,0.00166059191503242,1839,885,968,1729,1828,1665,47.769,52.618,77.491,127.690,151.171,107.646
mifS,sensor histidine kinase MifS,0,-0.697675539421068,0.00581052552764603,5.17727510714998,0.00165975031817497,1294,786,619,355,386,530,33.612,46.732,49.553,26.218,31.921,34.266
,hypothetical protein,0,-0.828598637275101,0.00583274072974938,7.99431056880824,0.00166797552889054,9351,5458,4819,2539,2355,3826,242.897,324.509,385.775,187.511,194.753,247.359
rluA,pseudouridine synthase,0,-0.916626453137392,0.00584690261145213,3.64798963921902,0.0016730626063992,678,336,142,127,116,164,17.611,19.977,11.368,9.379,9.593,10.603
alaS,alanine--tRNA ligase,0,-0.984735204135117,0.00588586356639607,8.36571489631972,0.00168525524146944,16842,9378,4174,2905,2701,5098,437.480,557.575,334.141,214.541,223.366,329.597
,hypothetical protein,0,0.836716085222459,0.0059148342144664,6.50485234163762,0.00169543541433902,1674,1175,1021,1739,1773,1852,43.483,69.860,81.734,128.429,146.623,119.736
,ABC transporter,0,0.719694618578944,0.0059148342144664,7.53110632597371,0.00169564876540318,4305.07,2328.54,1905.42,3548.73,2741.32,4409.86,111.827,138.445,152.535,262.081,226.700,285.107
,succinyldiaminopimelate transaminase,0,-0.55173919444209,0.0059227013777942,6.04582733002875,0.00169895478586007,2615,1421,889,785,722,907,67.926,84.486,71.167,57.974,59.708,58.640
,ABC transporter permease,0,0.65421967907078,0.00594845761078738,4.15825348843316,0.00170739833497498,510,251,143,328,274,399,13.248,14.923,11.448,24.224,22.659,25.796
,tRNA-Gly,0,-1.46062396550284,0.00595817421486211,5.92825757732479,0.00171124428842678,2485,1271,2062,381,537,781,64.549,75.568,165.069,28.138,44.409,50.493
,transcriptional regulator,0,-0.842779150853893,0.00597174792509817,3.43869340085703,0.00171620217112986,471,324,127,118,102,140,12.234,19.264,10.167,8.715,8.435,9.051
,tRNA-Pro,0,-1.16518905809341,0.00597442233101527,4.49068561725609,0.00171803061887099,741,602,550,163,260,252,19.248,35.792,44.029,12.038,21.501,16.292
,hypothetical protein,0,-1.15501601791484,0.00599013680830738,1.67221952139671,0.00172361218787912,143,72,70,27,21,49,3.715,4.281,5.604,1.994,1.737,3.168
,transcriptional regulator,0,0.618794011532105,0.00601449962816756,4.69689701044216,0.00173168935542238,696,369,229,521,384,526,18.079,21.939,18.332,38.477,31.756,34.007
queA,S-adenosylmethionine--tRNA ribosyltransferase-isomerase,0,-0.729212793727308,0.006044344324579,5.66464303226651,0.00174135447633782,2056,1250,699,507,462,826,53.406,74.320,55.957,37.443,38.206,53.403
,aldehyde dehydrogenase,0,0.670094078463033,0.00605849603864013,7.37158632271074,0.00174775486348173,3785.84,2164.41,1763,2808,2839.6,3663.83,98.339,128.686,141.133,207.377,234.828,236.875
,hypothetical protein,0,-0.921712348216497,0.00605849603864013,7.65307744397862,0.00174865585504124,7015,4255,4430,2270,2059,2202,182.219,252.984,354.635,167.644,170.274,142.364
,dehydrogenase,0,-1.14165503075617,0.00605849603864013,4.38056167841322,0.00174761178655674,1290,661,222,228,188,204,33.508,39.300,17.772,16.838,15.547,13.189
,hypothetical protein,0,-1.94716409591559,0.0060601038672703,-0.3368173264949,0.00175019497887459,39,21,32,5,3,9,1.013,1.249,2.562,0.369,0.248,0.582
,"5,6-dimethylbenzimidazole synthase",0,0.773967018875599,0.0061079507442766,3.41626525573175,0.00176618054163045,249,177,78,197,164,268,6.468,10.524,6.244,14.549,13.562,17.327
,hypothetical protein,0,0.894788425878031,0.0061079507442766,6.48788339961902,0.00176526138112045,1880,988,983,1570,1447,2576,48.834,58.742,78.692,115.948,119.663,166.544
,ECF subfamily sigma-70 factor,0,-0.933259961937635,0.00612303751294672,1.28918103059057,0.00177162926798228,103,70,33,26,24,27,2.675,4.162,2.642,1.920,1.985,1.746
,hypothetical protein,0,0.811675286913621,0.00614864170039351,4.34511988758724,0.00178012830495693,560,297,137,391,420,382,14.546,17.658,10.967,28.876,34.733,24.697
pcoA,copper resistance protein A,0,0.611613621401682,0.00616984656310258,3.51880049892483,0.00178736197224526,302,172,97,195,203,229,7.845,10.226,7.765,14.401,16.788,14.805
,type II secretion system protein HxcR,0,0.696022468530921,0.00618080003321743,2.52097551942638,0.00179355974825566,149,83,46,97,101,127,3.870,4.935,3.682,7.164,8.352,8.211
prpC,methylcitrate synthase,0,1.04606007983499,0.00618080003321743,7.77049151830522,0.00179492099598668,6485,2880,1243,4369,3480,6283,168.451,171.232,99.506,322.660,287.787,406.210
,hypothetical protein,0,0.897171085445722,0.00618080003321743,2.25776090384965,0.00179191403733708,111,81,29,94,84,114,2.883,4.816,2.322,6.942,6.947,7.370
,hypothetical protein,0,0.562048220500413,0.00618080003321743,5.48692357231815,0.00179402838690278,1153,698,402,824,713,873,29.950,41.500,32.181,60.854,58.963,56.441
,ABC transporter ATP-binding protein,0,0.624961110864289,0.00619011278242664,3.9765689480081,0.00179872356530332,417,217,144,316,233,321,10.832,12.902,11.528,23.337,19.269,20.753
,hypothetical protein,0,-0.753185306095106,0.00619311598740139,4.40881015331887,0.00180069489149386,814,459,362,186,239,310,21.144,27.290,28.979,13.737,19.765,20.042
,thioesterase,0,0.986554007113225,0.00619393827636761,1.14291819168137,0.00180203277864873,55,31,13,41,44,54,1.429,1.843,1.041,3.028,3.639,3.491
,hypothetical protein,0,0.766145264029594,0.00624003587621568,4.62186867139126,0.00181655115715273,564,278,278,504,398,518,14.650,16.529,22.255,37.221,32.914,33.490
,hypothetical protein,0,-1.5196452094472,0.00624053063621861,0.0556780258396633,0.00181780225380006,42,34,25,6,12,8,1.091,2.021,2.001,0.443,0.992,0.517
,hypothetical protein,0,0.714440886213462,0.00624964330402834,6.21248081799972,0.00182267404502796,1718,933,779,1588,1248,1373,44.626,55.472,62.361,117.277,103.206,88.767
amgS,protein AmgS,0,-0.656135101383779,0.00624964330402834,6.52183239039348,0.00182203541293913,3865,2321,1111,1027,1006,1195,100.396,137.997,88.939,75.846,83.194,77.259
,hypothetical protein,0,0.643431536902346,0.00629848441241863,4.35674881192997,0.00183803563214984,502,314,179,323,395,417,13.040,18.669,14.329,23.854,32.665,26.960
pvdS,extracytoplasmic-function sigma-70 factor,0,1.00597015877401,0.00632136926455492,2.15372851782032,0.00184694523588277,82,59,43,78,69,136,2.130,3.508,3.442,5.760,5.706,8.793
,hypothetical protein,0,1.04404518566667,0.00632136926455492,6.82995229710939,0.00184695674626964,2263,1025,1373,2279,2330,2622,58.783,60.942,109.913,168.309,192.685,169.518
motD,flagellar motor protein MotD,0,-0.704697465519743,0.00633472575739589,6.90633660280825,0.00185198297821331,4791,2518,1916,1416,1433,1299,124.449,149.709,153.382,104.575,118.505,83.983
cysA,sulfate.thiosulfate ABC transporter ATP-binding protein CysA,0,0.862204686744612,0.0063393689977881,4.63098796484096,0.00185446504831516,614,344,188,450,349,754,15.949,20.453,15.050,33.233,28.861,48.748
,porin,0,0.769280214352717,0.0063543894999102,4.02229615420642,0.00185998628257084,353,226,156,350,310,276,9.169,13.437,12.488,25.848,25.636,17.844
,ABC transporter ATP-binding protein,0,0.643918357251086,0.00635890026295109,5.02965061198101,0.00186243468762325,953,445,270,630,553,620,24.755,26.458,21.614,46.527,45.732,40.084
,ribonuclease activity regulator protein RraA,0,0.762315191297717,0.00636643908687627,7.6635813840435,0.00186577210777357,4521,2762,1944,4321,3913,3464,117.435,164.217,155.623,319.115,323.595,223.955
,hypothetical protein,0,-0.762126797498589,0.00638127307128014,4.43252685276851,0.00187238347700858,1050,474,286,259,248,225,27.274,28.182,22.895,19.128,20.509,14.547
pqqA,coenzyme PQQ synthesis protein A,0,1.45056854107973,0.00638127307128014,7.30320547726701,0.00187231538058344,2663,1040,2001,3948,3382,4291,69.173,61.834,160.186,291.568,279.683,277.423
soj,chromosome partitioning protein Soj,0,-0.626975797938347,0.00640767198424412,6.85002300175108,0.00188126612274685,4570,2424,1714,1157,1317,1666,118.708,144.121,137.211,85.447,108.913,107.711
,hypothetical protein,0,0.573381765342678,0.00644446617391775,4.41673353396158,0.00189321198935742,547,336,187,395,338,420,14.209,19.977,14.970,29.172,27.952,27.154
narH,respiratory nitrate reductase subunit beta,0,-1.19070472308117,0.00644585199441542,5.99190864304977,0.00189476259619414,4366,1861,721,698,633,524,113.409,110.647,57.718,51.549,52.347,33.878
pscC,type III secretion outer membrane protein PscC,0,-0.606900188280576,0.00645163236294173,5.2137057527386,0.00189760625470239,1539,859,468,447,421,457,39.976,51.072,37.465,33.012,34.816,29.546
,hypothetical protein,0,0.864329535372446,0.00647921720087997,4.04754939742233,0.00190686913894977,364,285,112,336,343,309,9.455,16.945,8.966,24.814,28.365,19.978
ppiD,peptidyl-prolyl cis-trans isomerase D,0,-0.734646777840959,0.00648525354778327,8.88245830183945,0.0019109466281476,20547,10543,6747,4720,4613,7109,533.720,626.841,540.117,348.582,381.483,459.612
,tRNA-Met,0,-1.59699952368556,0.00648525354778327,0.731945237231368,0.00191083298614461,89,45,39,6,17,23,2.312,2.676,3.122,0.443,1.406,1.487
,hypothetical protein,0,-1.69966760253558,0.00649164702031979,-0.496746035751905,0.00191398214436251,33,29,14,4,3,11,0.857,1.724,1.121,0.295,0.248,0.711
,hypothetical protein,0,-0.548739091556387,0.00649856322212679,5.68246225393575,0.00191832698272467,1858,1148,723,610,587,678,48.263,68.255,57.878,45.050,48.543,43.834
,copper chaperone CopZ,0,1.13066347157179,0.00649856322212679,4.74004692230085,0.0019172415888782,523,231,318,693,535,520,13.585,13.734,25.457,51.180,44.243,33.619
ccmA,cytochrome c biogenesis ATP-binding export protein CcmA,0,-0.804503154495934,0.00650181014124372,5.27957675537959,0.00192043886556161,1383,1028,612,366,345,637,35.924,61.120,48.992,27.030,28.531,41.183
,hypothetical protein,0,1.03753097591969,0.00651932113832223,1.64139448312057,0.0019267676098004,74,43,19,84,57,61,1.922,2.557,1.521,6.204,4.714,3.944
,hypothetical protein,0,0.780154835745368,0.00653565647153808,3.39925944174477,0.00193391431515443,242,121,117,177,174,263,6.286,7.194,9.366,13.072,14.389,17.004
ribE,"6,7-dimethyl-8-ribityllumazine synthase",0,-0.857008867057446,0.00653565647153808,7.86151051656889,0.00193290817300116,10246,5850,3312,2159,1959,3857,266.146,347.816,265.135,159.447,162.004,249.363
hemF,coproporphyrinogen III oxidase,0,-0.709846008947919,0.00654685464318133,5.51447117545575,0.00193838928498663,1772,1024,709,428,456,741,46.029,60.883,56.758,31.609,37.710,47.907
,drug efflux transporter,0,0.64078364685582,0.00656859295884384,4.46709289082189,0.00194599081803605,621,301,190,437,380,403,16.131,17.896,15.210,32.273,31.425,26.055
,hypothetical protein,0,0.641582812335705,0.0065691971778491,3.03346805600392,0.00194733519322084,189,118,82,136,137,177,4.909,7.016,6.564,10.044,11.330,11.443
,hypothetical protein,0,0.654311009152237,0.00657705661161546,3.11121482443769,0.00195279336450066,204,128,80,161,156,159,5.299,7.610,6.404,11.890,12.901,10.280
,hypothetical protein,0,0.649930934149063,0.00657705661161546,5.47044943390278,0.00195316529498745,1018,636,441,874,792,784,26.443,37.814,35.303,64.547,65.496,50.687
frr,ribosome recycling factor,0,-0.695005777853223,0.00657705661161546,7.70187864847659,0.00195244234486397,9046,5030,2668,2301,1934,3086,234.975,299.062,213.581,169.934,159.937,199.517
,hypothetical protein,0,0.813681328021328,0.00657994127390649,6.24140050308486,0.00195518922011591,1639,1109,659,1469,1708,1275,42.574,65.936,52.755,108.489,141.247,82.432
pbpC,penicillin-binding protein 3A,0,0.55710990838122,0.00658324603666211,5.7235710438089,0.00195733907352239,1332,764,523,987,830,1019,34.599,45.424,41.868,72.892,68.639,65.881
algG,alginate-c5-mannuronan-epimerase AlgG,0,0.705603846515266,0.0065924695166249,6.07966251002753,0.00196125090994855,1678,848,673,1459,1169,1197,43.587,50.418,53.876,107.750,96.673,77.389
vanB,vanillate O-demethylase,0,0.707808694074995,0.00660881939791378,3.32896510864427,0.00196728737798462,228,167,81,194,182,190,5.922,9.929,6.484,14.327,15.051,12.284
,ABC transporter ATP-binding protein,0,0.637613536140154,0.00661320780536684,3.54092098945412,0.00196976688047027,332,150,103,200,206,237,8.624,8.918,8.245,14.770,17.036,15.323
,NAD-dependent protein deacylase,0,1.05807549223773,0.00662527930844582,6.00556618524701,0.00197552525341891,1259,671,674,1562,1525,1059,32.703,39.895,53.956,115.357,126.114,68.467
pheT,phenylalanine--tRNA ligase subunit beta,0,-0.941128649438811,0.00662527930844582,8.60080637432454,0.00197571305969442,21285,11385,4326,3959,3573,4728,552.890,676.903,346.309,292.381,295.478,305.676
,hypothetical protein,0,-0.716592586460497,0.00664093071798432,6.82485387050408,0.00198155853603861,4045,2334,2065,1223,1119,1627,105.071,138.770,165.309,90.321,92.538,105.189
upp,uracil phosphoribosyltransferase,0,-0.670718571345341,0.00664548652549374,5.80424210852967,0.00198409682852687,2652,1245,688,638,625,686,68.887,74.022,55.076,47.118,51.686,44.351
pelG,pellicle/biofilm biosynthesis Wzx-like polysaccharide transporter PelG,0,0.646097818385513,0.00664633321484944,4.80880008056512,0.00198552867372831,641,369,307,473,461,623,16.650,21.939,24.576,34.932,38.124,40.278
,aminotransferase,0,-0.756288044500974,0.00665099226945781,5.13909897720056,0.00198903230908443,1524,965,421,340,359,516,39.587,57.375,33.702,25.110,29.688,33.361
,hypothetical protein,0,0.624404635700478,0.00665099226945781,4.3189670141943,0.00198928028495758,502,252,212,372,328,392,13.040,14.983,16.971,27.473,27.125,25.344
mucR,signaling protein,0,-0.813492367742901,0.0066950131237686,7.64411969175914,0.00200719747723416,7455,4164,3784,1822,2098,2920,193.648,247.573,302.920,134.559,173.499,188.784
,hypothetical protein,0,-0.78604773895873,0.0066950131237686,4.07455653470201,0.00200424442457318,577,388,314,162,162,251,14.988,23.069,25.137,11.964,13.397,16.228
trmA,tRNA (uracil-5-)-methyltransferase,0,-0.733273768433879,0.0066950131237686,5.95622696933456,0.00200699195890896,2942,1586,714,656,651,822,76.420,94.297,57.158,48.447,53.836,53.144
,hypothetical protein,0,-0.672666502443909,0.0066950131237686,3.73145074726122,0.00200568968073188,510,270,222,137,135,196,13.248,16.053,17.772,10.118,11.164,12.672
,hypothetical protein,0,-0.65480104633508,0.00670663748243142,5.99270752295361,0.00201306202240092,2366,1421,975,715,582,998,61.458,84.486,78.052,52.804,48.130,64.523
,hypothetical protein,0,-0.762959424943112,0.00670663748243142,7.57846069145127,0.00201253337794052,7320,4600,2927,1897,1705,3130,190.141,273.496,234.315,140.098,140.999,202.361
gloA3,lactoylglutathione lyase,0,0.708214000589154,0.00670932514632373,5.8938555913751,0.00201505898043748,1550,673,622,1204,961,1202,40.262,40.014,49.793,88.918,79.472,77.712
,hypothetical protein,0,-0.803549931768866,0.00671004762115967,2.75363911685892,0.00201646632432934,261,158,110,60,87,79,6.780,9.394,8.806,4.431,7.195,5.108
,transcriptional regulator,0,0.763850890850392,0.00671532509755927,5.46123507069132,0.0020192435764348,1125,738,299,888,759,891,29.223,43.878,23.936,65.581,62.767,57.605
,hypothetical protein,0,-0.787488623529129,0.0067375846363061,2.67435760360254,0.00202713208145736,251,132,115,73,70,69,6.520,7.848,9.206,5.391,5.789,4.461
,hypothetical protein,0,-0.880301385343697,0.00675133139735774,1.8654346691817,0.00203327951777779,152,94,53,49,33,37,3.948,5.589,4.243,3.619,2.729,2.392
rnd,ribonuclease D,0,-0.719022623668557,0.00675133139735774,5.84844845519079,0.00203565975877312,2346,1602,694,598,579,827,60.939,95.248,55.557,44.164,47.882,53.467
pqqD,coenzyme PQQ synthesis protein D,0,0.676761771946476,0.00675133139735774,3.74684019260427,0.002035218233617,317,165,149,238,237,269,8.234,9.810,11.928,17.577,19.599,17.391
,sulfur relay protein TusC,0,0.859667835826643,0.00675133139735774,5.18593324809394,0.00203605878579176,822,525,294,822,781,582,21.352,31.214,23.536,60.706,64.587,37.628
,hypothetical protein,0,-0.853377048911609,0.00676249867932863,5.38250111238448,0.00204062626459784,1455,865,898,427,447,498,37.794,51.429,71.888,31.535,36.966,32.197
,hypothetical protein,0,-1.21658212681429,0.00683607984331343,9.03959508774197,0.00206404255691315,30916,19435,5792,4209,4139,7173,803.060,1155.521,463.667,310.844,342.285,463.750
,hypothetical protein,0,0.80359665328098,0.00685796958021673,2.32222292419485,0.00207186840431242,120,55,53,103,80,107,3.117,3.270,4.243,7.607,6.616,6.918
rhl,ATP-dependent RNA helicase RhlB,0,-0.69258109281086,0.00686025775584018,8.37294654281445,0.00207377669255839,13515.5,7642,4675,3426,3215,5110,351.073,454.360,374.248,253.017,265.872,330.373
,transcriptional regulator,0,0.62840978483605,0.00686352464169858,5.48248910731908,0.00207598181906973,1100,727,374,845,787,819,28.573,43.224,29.940,62.405,65.083,52.950
